time,block_number,transaction_index,value,gas,gas_price,max_fee_per_gas,max_priority_fee_per_gas,count
2021-08-14 14:52:19.000,13023924.0,66.0,0.0,207014.42857142858,52989707034.766914,62167283640.0,5510573358.0,133
2021-08-14 14:52:38.000,13023925.0,15.0,0.0,112597.41935483871,53304019636.451614,71562279500.0,16833333166.666666,31
2021-08-14 14:52:41.000,13023926.0,120.5,0.0,180304.6611570248,44060222961.03306,53093587694.44444,22066747008.333332,242
2021-08-14 14:52:49.000,13023927.0,70.5,1228.1076923076923,187062.95774647887,46668739998.943665,68214686454.545456,6951382015.757576,142
2021-08-14 14:52:58.000,13023928.0,123.5,20.75,165840.22177419355,45076345810.54032,64640838578.947365,10750917213.157894,248
2021-08-14 14:53:15.000,13023929.0,128.0,0.0,157695.06225680932,50643003115.28405,68798898323.94366,9362260594.929577,257
2021-08-14 14:53:44.000,13023930.0,19.0,0.0,141570.38461538462,44395273517.82051,67695618043.478264,4052884156.521739,39
2021-08-14 14:53:46.000,13023931.0,157.0,0.0,163774.59365079366,43769763355.43175,62088284800.0,16763321115.5,315
2021-08-14 14:54:01.000,13023933.0,63.5,0.0,188937.296875,47930054481.21094,70855000148.14815,10840970622.222221,128
2021-08-14 14:54:13.000,13023934.0,90.5,0.0,179806.03846153847,39029808720.86813,65753088468.75,4484015125.0,182
2021-08-14 14:54:15.000,13023935.0,129.5,0.0,168001.9269230769,48924817594.73462,,,260
2021-08-14 14:54:41.000,13023936.0,169.0,25876.22699386503,163252.45722713866,47976121524.12389,68131399146.15385,7423038272.384615,339
2021-08-14 14:55:09.000,13023937.0,62.0,56.26027397260274,244989.352,52976941459.272,72542617309.5238,5117554589.285714,125
2021-08-14 14:55:25.000,13023938.0,194.5,68927.51322751323,166444.06153846154,54329306507.82821,81644043565.21739,13021361636.231884,390
2021-08-14 14:56:21.000,13023939.0,20.0,0.0,159302.51219512196,50147293374.51219,59575383419.354836,3764187342.580645,41
2021-08-14 14:56:23.000,13023940.0,81.5,0.0,197326.53048780488,45307464132.335365,60979931937.5,20780640387.5,164
2021-08-14 14:56:27.000,13023941.0,82.5,0.0,198744.47590361445,52699206323.180725,81775270743.58974,6106511375.641026,166
2021-08-14 14:56:37.000,13023942.0,225.0,0.0,160088.88248337028,57398468062.96452,86850812196.07843,10571539480.392157,451
2021-08-14 14:57:43.000,13023943.0,81.5,0.0,83983.63414634146,52167827533.85976,86401047981.25,4679529621.125,164
2021-08-14 14:57:50.000,13023945.0,171.0,0.0,173264.2857142857,48532878218.1137,64936728050.0,30517068200.0,343
2021-08-14 14:57:54.000,13023946.0,12.0,0.0,178778.76,51325095693.56,76426229400.0,7903583700.0,25
2021-08-14 14:57:55.000,13023947.0,175.0,0.0,142246.8262108262,46566350190.47863,65423023653.84615,16253405159.23077,351
2021-08-14 14:58:09.000,13023948.0,79.5,0.0,169186.56875,52743507202.71875,79515522690.4762,9730128683.333334,160
2021-08-14 14:58:28.000,13023949.0,4.5,0.0,159962.5,55234560331.7,71406070000.0,4500000000.0,10
2021-08-14 14:58:29.000,13023950.0,1.0,0.0,139843.0,46980078570.0,83999998000.0,5000000000.0,3
2021-08-14 14:58:33.000,13023951.0,138.0,0.0,171998.42238267147,46829284304.06859,46770519791.666664,46528223500.0,277
2021-08-14 14:58:48.000,13023952.0,110.0,0.0,135014.23076923078,50989654792.882355,74042094080.0,9761322629.333334,221
2021-08-14 14:59:08.000,13023953.0,144.0,0.0,140551.16262975777,42623433192.782005,63013232054.054054,10696991331.378378,289
2021-08-14 14:59:16.000,13023954.0,211.5,0.0,166306.8891509434,50312585172.65802,66770142505.49451,9215000755.934067,424
2021-08-14 15:00:02.000,13023955.0,13.0,0.0,161421.4814814815,53758925880.666664,70482071090.90909,5790909072.727273,27
2021-08-14 15:00:04.000,13023956.0,14.0,0.0,118243.75862068965,47923410282.586205,71174597400.0,32674596800.0,29
2021-08-14 15:00:06.000,13023957.0,108.5,126.24509803921569,150245.46788990826,49233003394.16055,70897071808.51064,11431910801.914894,218
2021-08-14 15:00:19.000,13023958.0,165.0,0.0,128528.74924471299,46785321024.06949,78503319111.11111,20514172403.174603,331
2021-08-14 15:00:32.000,13023959.0,2.5,0.0,144833.33333333334,51557112420.666664,,,6
2021-08-14 15:00:34.000,13023960.0,50.5,0.0,234174.57843137256,39237173113.5,76161672778.94737,144828936.10526314,102
2021-08-14 15:00:35.000,13023961.0,178.0,0.0,190669.63585434173,52636720360.10084,69772580937.5,40880706125.0,357
2021-08-14 15:01:14.000,13023962.0,113.0,0.0,189524.75330396477,42663166503.69604,,,227
2021-08-14 15:01:21.000,13023963.0,106.0,0.0,125166.54460093897,52148775059.478874,67498003452.830185,8496034653.207547,213
2021-08-14 15:01:30.000,13023964.0,140.5,0.0,154712.71985815602,52072281592.393616,73142832129.62962,14075710025.925926,282
2021-08-14 15:01:53.000,13023965.0,205.5,0.0,164734.29611650485,56128677547.53883,77690651926.3158,12566036704.210526,412
2021-08-14 15:02:37.000,13023966.0,44.0,0.0,153345.57303370786,61105721287.67416,71246830967.74193,11107931776.774193,89
2021-08-14 15:02:51.000,13023967.0,83.5,0.0,165118.73214285713,55293918288.11905,74924117880.0,12840391887.2,168
2021-08-14 15:03:02.000,13023968.0,191.0,0.0,216653.9268929504,61180328972.477806,99383461944.44444,71449035627.77777,383
2021-08-14 15:04:05.000,13023969.0,234.5,138.33039647577093,142526.93191489362,72240765876.09361,79165656234.97267,4905995118.5245905,470
2021-08-14 15:05:02.000,13023970.0,36.0,0.0,175530.45205479453,66247247067.83562,77171858235.29411,5476470605.882353,73
2021-08-14 15:05:10.000,13023971.0,55.5,0.0,142149.14285714287,58859810619.39286,94363957772.72728,6113636363.636364,112
2021-08-14 15:05:16.000,13023972.0,93.0,0.0,167870.70053475935,50497755487.07487,60154726000.0,35992705706.25,187
2021-08-14 15:05:24.000,13023973.0,133.0,0.0,149920.8352059925,58917427760.8427,92797607466.66667,10909435462.0,267
2021-08-14 15:05:43.000,13023974.0,11.5,0.0,228827.25,54021325422.083336,94138908200.0,1100000000.0,24
2021-08-14 15:05:46.000,13023975.0,116.5,0.0,254030.99145299144,54195957079.36752,104673231862.06897,20840283689.655174,234
2021-08-14 15:05:54.000,13023976.0,38.0,0.0,171926.4025974026,58796517371.05195,98562970333.33333,4500000000.0,77
2021-08-14 15:06:01.000,13023977.0,9.5,0.0,110675.7,65799946460.6,105575396200.0,14864000000.0,20
2021-08-14 15:06:03.000,13023978.0,127.0,0.0,201158.83529411766,54285768828.22745,83624990529.41176,34146694411.764706,255
2021-08-14 15:06:16.000,13023979.0,137.5,0.0,220918.3768115942,59246866402.78623,89229566460.78432,14131922547.745098,276
2021-08-14 15:06:36.000,13023980.0,25.5,0.0,523331.5,54868650551.48077,72637232555.55556,14708376222.222221,52
2021-08-14 15:06:38.000,13023981.0,6.0,0.0,229723.23076923078,53344583036.46154,65653922000.0,4500000000.0,13
2021-08-14 15:06:39.000,13023982.0,193.5,0.0,159052.21134020618,49858724050.41753,49680560000.0,5178509300.0,388
2021-08-14 15:06:47.000,13023983.0,167.5,284.8164556962025,140153.1994047619,52814020465.85714,83407806374.14966,14149713572.789116,336
2021-08-14 15:07:07.000,13023984.0,124.0,0.0,161558.7550200803,68780669230.51405,116515553926.82927,51726895106.34146,249
2021-08-14 15:07:35.000,13023985.0,50.0,0.0,208440.0099009901,63696613747.78218,,,101
2021-08-14 15:07:47.000,13023986.0,69.5,0.0,173793.9714285714,53517955193.8,79235670815.78947,13572336039.473684,140
2021-08-14 15:07:53.000,13023987.0,120.0,0.0,180229.48547717842,55842872132.80498,76198375102.5641,4996919530.769231,241
2021-08-14 15:08:10.000,13023988.0,18.0,0.0,163324.5945945946,51907496463.78378,,,37
2021-08-14 15:08:15.000,13023989.0,143.0,0.0,153161.61672473868,48008342392.60976,,,287
2021-08-14 15:08:27.000,13023990.0,77.5,0.0,130992.84615384616,55082909626.07692,79837199766.66667,11663346318.333334,156
2021-08-14 15:08:36.000,13023991.0,50.0,0.0,220324.9900990099,49459988520.9802,72590929363.63637,9473079613.636364,101
2021-08-14 15:08:39.000,13023992.0,91.0,138553.10638297873,169036.40983606558,45479909645.49727,68056688600.0,20420563800.0,183
2021-08-14 15:08:42.000,13023993.0,16.0,0.0,59550.666666666664,48943675606.757576,83019250750.0,4750000000.0,33
2021-08-14 15:08:43.000,13023994.0,161.5,0.0,155385.2037037037,49491088326.05247,71309582000.0,5000000000.0,324
2021-08-14 15:08:48.000,13023995.0,22.0,0.0,149166.77777777778,51184649013.62222,75701663370.37038,14190013440.74074,45
2021-08-14 15:08:49.000,13023996.0,189.0,0.0,160889.58839050133,68722191184.55673,100686118017.85715,29118900783.035713,379
2021-08-14 15:09:22.000,13023997.0,53.0,0.0,124706.11214953271,52276360062.962616,79524498983.87097,12046554319.838709,107
2021-08-14 15:09:26.000,13023998.0,118.5,0.7878787878787878,242841.53781512604,51473122854.31933,62532580627.45098,23041166137.2549,238
2021-08-14 15:09:41.000,13023999.0,60.0,0.0,275595.9008264463,53023122667.28925,80568635740.74074,13284838929.62963,121
2021-08-14 15:09:51.000,13024000.0,62.0,0.0,183643.36,57482062476.888,79636393625.0,11097414062.5,125
2021-08-14 15:09:59.000,13024001.0,20.0,0.0,252452.26829268291,45828344763.29269,67984064428.57143,23040627700.0,41
2021-08-14 15:10:04.000,13024002.0,146.0,34.254901960784316,160796.69965870306,43288663824.30376,52914534137.93104,20104686551.724136,293
2021-08-14 15:10:09.000,13024003.0,23.5,0.0,177595.27083333334,55551855465.604164,62138071000.0,3247148030.0,48
2021-08-14 15:10:12.000,13024004.0,72.0,0.0,160838.97931034482,49249612970.52414,65511143350.0,7837571303.0,145
2021-08-14 15:10:22.000,13024005.0,49.0,0.0,138104.29292929292,53846080749.606064,,,99
2021-08-14 15:10:30.000,13024006.0,64.5,0.0,155635.1923076923,46998539431.86923,78191229291.66667,8573388297.916667,130
2021-08-14 15:10:42.000,13024007.0,68.5,0.0,168062.52898550723,48550344315.565216,59241587647.05882,16576646294.117647,138
2021-08-14 15:10:48.000,13024008.0,157.0,0.0,190847.16190476192,45958568203.35238,74772884237.93103,34558108513.793106,315
2021-08-14 15:11:05.000,13024009.0,117.0,0.0,169554.67234042555,45622445605.838295,63521667973.68421,8702715250.263159,235
2021-08-14 15:11:24.000,13024010.0,66.0,0.0,182816.992481203,51066951222.50376,66236765761.90476,21876364780.95238,133
2021-08-14 15:11:38.000,13024011.0,83.0,0.0,277867.502994012,39455511745.233536,52412065309.52381,23674682388.11905,167
2021-08-14 15:11:40.000,13024012.0,15.5,0.0,274419.09375,48209383446.28125,64488146333.333336,5511826700.0,32
2021-08-14 15:11:46.000,13024013.0,24.5,0.0,111225.58,39444005286.56,47138982923.07692,27808342769.23077,50
2021-08-14 15:12:01.000,13024014.0,75.0,343.575,185536.7880794702,56326760369.22517,51734472350.0,30128225375.0,151
2021-08-14 15:12:05.000,13024015.0,170.5,0.0,190733.80409356725,52741630818.809944,68951588130.43478,33077616878.260868,342
2021-08-14 15:12:43.000,13024016.0,82.0,0.0,136364.74545454545,42331847337.80606,67928893216.21622,6217035551.351352,165
2021-08-14 15:12:48.000,13024017.0,126.5,23.950704225352112,168066.79921259842,38378132014.60236,46138849500.0,20584111280.0,254
2021-08-14 15:12:50.000,13024018.0,17.5,156.2,170140.86111111112,46757198872.111115,46278623142.85714,7817949750.0,36
2021-08-14 15:12:56.000,13024019.0,12.0,0.0,78370.68,48798882215.96,66323955375.0,12433147502.5,25
2021-08-14 15:12:58.000,13024020.0,128.5,0.0,201908.82170542635,46045044689.65116,62709111308.0,21702810808.0,258
2021-08-14 15:13:15.000,13024021.0,11.5,0.0,172588.83333333334,41935812395.333336,59114052000.0,5289203545.0,24
2021-08-14 15:13:17.000,13024022.0,136.0,0.0,200582.21611721613,44479231668.52381,61887964500.0,18790916958.82353,273
2021-08-14 15:13:35.000,13024023.0,113.0,21.529411764705884,230968.6167400881,49372728786.47137,56149757241.37931,10485367080.258621,227
2021-08-14 15:13:47.000,13024024.0,19.0,0.0,255257.6923076923,44000452410.4359,70514720733.33333,10161406600.0,39
2021-08-14 15:13:51.000,13024025.0,74.5,0.0,161521.31333333332,45140368782.35333,54885097406.25,9512464258.125,150
2021-08-14 15:14:00.000,13024026.0,125.0,0.0,148204.32270916336,39063604693.55777,54958009825.80645,15123784493.870968,251
2021-08-14 15:14:08.000,13024027.0,133.0,0.0,105413.46067415731,44906976424.91011,68296662823.52941,24101506700.882355,267
2021-08-14 15:14:23.000,13024028.0,8.0,0.0,123372.05882352941,40642572642.76471,57524568750.0,9022637375.0,17
2021-08-14 15:14:25.000,13024029.0,139.5,0.0,149139.90714285715,44511692444.97857,63493592017.54386,10427003223.157894,280
2021-08-14 15:14:45.000,13024030.0,140.5,0.0,199905.19858156028,37793954170.024826,55891172675.86207,14423945503.448277,282
2021-08-14 15:14:55.000,13024031.0,44.5,0.0,214498.1222222222,46759557348.41111,58096579027.02702,8731671405.945946,90
2021-08-14 15:15:00.000,13024032.0,157.5,0.0,143562.77848101265,43829466985.68671,63306937059.77012,9152262943.448277,316
2021-08-14 15:15:21.000,13024033.0,10.5,0.0,118037.22727272728,51484660961.27273,61099581888.888885,2777777777.7777777,22
2021-08-14 15:15:24.000,13024034.0,72.5,0.0,136310.36301369863,44949160965.4863,56385103562.5,13395210613.75,146
2021-08-14 15:15:33.000,13024035.0,155.5,0.0,172414.69871794872,47792747077.67308,59775644560.0,19652572426.666668,312
2021-08-14 15:15:47.000,13024036.0,215.5,0.0,148939.28240740742,49802644654.76157,59270451764.15094,7871189350.943397,432
2021-08-14 15:16:39.000,13024037.0,79.0,0.0,149988.3459119497,54804673006.99371,62384780879.31035,4078864870.6896553,159
2021-08-14 15:17:00.000,13024038.0,152.5,457.2920353982301,118286.21241830065,51508174990.47713,74437953424.65753,4894686547.123287,306
2021-08-14 15:17:24.000,13024039.0,12.0,0.0,193761.92,48715689938.8,70557710000.0,13962167500.0,25
2021-08-14 15:17:25.000,13024040.0,155.0,0.0,142417.5498392283,44776050758.305466,67429364606.55738,15459054409.836065,311
2021-08-14 15:17:41.000,13024041.0,16.0,138.8181818181818,186946.75757575757,47751068071.333336,57402800000.0,10174132200.0,33
2021-08-14 15:17:58.000,13024043.0,197.5,0.0,166537.11111111112,42761609264.878784,64395744158.730156,6940094825.396826,396
2021-08-14 15:18:07.000,13024044.0,164.0,0.0,147679.63829787233,43546423812.33434,65324574900.9009,8922134951.35135,329
2021-08-14 15:18:24.000,13024045.0,119.5,0.0,151459.9,49375152517.395836,59916132800.0,9100205432.5,240
2021-08-14 15:18:48.000,13024046.0,23.5,0.0,118460.89583333333,51062271943.875,54549562900.0,3114108339.0,48
2021-08-14 15:18:53.000,13024047.0,117.5,103365.45238095238,155942.09322033898,50546845347.42373,61143338380.95238,21354433231.42857,236
2021-08-14 15:19:10.000,13024048.0,186.5,0.0,161679.19518716578,44515273048.74332,73884970954.54546,5228741442.207792,374
2021-08-14 15:19:31.000,13024049.0,34.5,0.0,201850.9714285714,50922591361.057144,65580570100.0,10390564711.0,70
2021-08-14 15:19:40.000,13024050.0,30.5,0.0,130966.7258064516,40328489820.1129,42531703000.0,42531703000.0,62
2021-08-14 15:19:44.000,13024051.0,136.0,0.0,155853.56776556777,37043885117.809525,55526771000.0,15285752461.538462,273
2021-08-14 15:19:45.000,13024052.0,92.0,0.0,191115.42702702704,48777101506.24865,67868701818.181816,7604558901.090909,185
2021-08-14 15:20:00.000,13024053.0,8.5,0.0,101049.33333333333,45067723753.55556,60186537166.666664,3166666666.6666665,18
2021-08-14 15:20:02.000,13024054.0,183.0,0.0,193170.98637602178,45923924993.81471,58232412829.78723,22786778012.765957,367
2021-08-14 15:20:31.000,13024055.0,129.5,0.0,132197.8076923077,47590601926.457695,63418004986.30137,7072880388.082191,260
2021-08-14 15:20:53.000,13024057.0,93.5,0.0,146702.88829787233,38620069818.34042,42909615190.47619,22711047000.0,188
2021-08-14 15:20:54.000,13024058.0,18.5,0.0,243583.44736842104,45021270562.13158,66862992000.0,11207406962.5,38
2021-08-14 15:20:58.000,13024059.0,125.5,0.0,193224.6984126984,36097257937.17461,33772218133.333332,30251040988.88889,252
2021-08-14 15:21:01.000,13024060.0,23.0,0.0,125666.65957446808,45995137337.65958,58809157444.44444,4666666666.666667,47
2021-08-14 15:21:02.000,13024061.0,195.0,0.0,143879.16879795396,46624369858.24041,,,391
2021-08-14 15:21:53.000,13024062.0,172.0,0.0,131397.3391304348,43024540462.68406,61218502033.49282,6748484878.4689,345
2021-08-14 15:22:00.000,13024063.0,6.0,0.0,137810.3076923077,46154765110.46154,61636834222.22222,3111111111.111111,13
2021-08-14 15:22:04.000,13024064.0,119.0,0.0,153077.31380753138,40977512648.80753,61358525818.181816,11613109090.90909,239
2021-08-14 15:22:11.000,13024065.0,38.0,0.0,184046.3896103896,45938029941.24675,60284677259.25926,6699800074.074074,77
2021-08-14 15:22:21.000,13024066.0,107.0,0.0,156405.66976744187,47942439995.63721,61033175906.976746,10767830116.27907,215
2021-08-14 15:22:40.000,13024067.0,25.5,0.0,149023.82692307694,47857029891.57692,70427993285.71428,11190158714.285715,52
2021-08-14 15:22:46.000,13024068.0,71.0,0.0,187936.2937062937,46106812911.29371,49116327444.44444,24403614222.22222,143
2021-08-14 15:23:02.000,13024069.0,147.0,0.0,170633.89830508476,41231869199.8,61566215467.16418,8950624695.22388,295
2021-08-14 15:23:16.000,13024070.0,89.0,0.0,187471.16759776536,46797954322.39106,61690491596.15385,5457115712.692307,179
2021-08-14 15:23:34.000,13024071.0,8.5,0.0,93773.0,43954196798.5,59246636666.666664,4000000000.0,18
2021-08-14 15:23:41.000,13024072.0,61.5,0.0,158034.41129032258,39862571263.048386,54941562375.0,17404137750.0,124
2021-08-14 15:23:45.000,13024073.0,136.5,0.0,162704.61313868614,35960195750.86496,42412118203.84615,22436167407.692307,274
2021-08-14 15:23:47.000,13024075.0,180.0,76.63684210526316,143191.41551246538,47329509483.64266,63143652072.289154,11040620375.903614,361
2021-08-14 15:24:09.000,13024076.0,17.5,0.0,120079.55555555556,41954790957.05556,66885290000.0,3850000000.0,36
2021-08-14 15:24:13.000,13024077.0,49.0,0.0,161890.71717171717,37714952367.08081,67511623231.25,14800660006.25,99
2021-08-14 15:24:18.000,13024078.0,130.5,0.0,172782.893129771,33729758015.17939,36618255675.757576,23800860946.060608,262
2021-08-14 15:24:19.000,13024079.0,157.5,0.0,214679.25316455695,48678383175.101265,72489270347.82608,25298123637.68116,316
2021-08-14 15:24:43.000,13024080.0,17.0,0.0,248039.22857142857,47837813836.542854,61801600538.46154,9269230846.153847,35
2021-08-14 15:24:49.000,13024081.0,82.5,0.0,193299.93975903615,49028320101.49397,66020045722.22222,11265452628.333334,166
2021-08-14 15:24:59.000,13024082.0,44.0,62.92156862745098,172361.03370786516,41890987369.62921,58567944062.5,12842149687.5,89
2021-08-14 15:25:11.000,13024083.0,117.0,0.0,173294.67234042555,40043550581.00426,63007376760.86957,14251024304.347826,235
2021-08-14 15:25:21.000,13024084.0,134.0,0.0,191136.58364312266,45309458699.56134,67990447933.333336,6264217809.333333,269
2021-08-14 15:25:38.000,13024085.0,63.5,0.0,166465.875,47729665930.15625,63208853592.59259,7220955762.962963,128
2021-08-14 15:25:58.000,13024086.0,42.5,0.0,144890.87209302327,42871167867.18604,,,86
2021-08-14 15:26:03.000,13024087.0,153.5,0.0,148208.75,43610834438.05195,50166095043.478264,19710593228.695652,308
2021-08-14 15:26:28.000,13024088.0,58.5,0.0,202963.3220338983,50177411466.51695,68167785888.888885,4113360230.0,118
2021-08-14 15:26:35.000,13024089.0,68.0,0.0,158804.02189781022,42145882877.28467,70110201615.38461,10567169153.846153,137
2021-08-14 15:26:45.000,13024090.0,206.0,0.0,132225.06295399516,50578026289.34383,71925614291.66667,5756987944.583333,413
2021-08-14 15:27:10.000,13024091.0,60.5,0.0,227457.84426229508,41990363277.35246,71508095735.29411,1350417312.745098,122
2021-08-14 15:27:18.000,13024092.0,58.5,0.0,136521.71186440677,42113824979.05085,65781517550.0,9401773650.0,118
2021-08-14 15:27:25.000,13024093.0,1.5,0.0,226523.5,41556548843.0,60388184000.0,4000000000.0,4
2021-08-14 15:27:36.000,13024094.0,134.0,0.0,214131.81784386619,45036660031.200745,45266246777.77778,40044024666.666664,269
2021-08-14 15:27:50.000,13024095.0,30.5,0.0,113355.3870967742,47732031526.6129,63261501516.129036,7405673612.903226,62
2021-08-14 15:27:52.000,13024097.0,145.5,74000.55113636363,185087.6404109589,40465129090.9726,45321601357.14286,34910480864.28571,292
2021-08-14 15:28:02.000,13024098.0,173.0,0.0,178776.81844380405,39234021092.65706,59405365017.821785,5924738939.9009905,347
2021-08-14 15:28:18.000,13024099.0,104.0,548.9553571428571,161002.95693779906,47268665124.21531,61440837444.44444,6458572384.126985,209
2021-08-14 15:28:42.000,13024100.0,111.5,0.0,160059.5625,43548506437.6875,58653413969.69697,9535591293.333334,224
2021-08-14 15:28:55.000,13024101.0,92.0,0.0,164866.25945945946,46921978445.9946,57902465100.0,4296438251.5,185
2021-08-14 15:29:11.000,13024102.0,93.5,0.0,131367.09574468085,46427574427.430855,60297008241.37931,4854252471.264368,188
2021-08-14 15:29:27.000,13024103.0,10.5,0.0,219209.5,54822809805.22727,83000001000.0,8000000000.0,22
2021-08-14 15:29:28.000,13024104.0,118.0,0.0,192652.37974683545,42743332404.36287,,,237
2021-08-14 15:29:35.000,13024105.0,57.5,0.0,93063.5,44178368842.706894,69756231622.22223,6609027644.444445,116
2021-08-14 15:29:43.000,13024106.0,121.0,0.0,170740.15637860083,45286438629.6214,65764675611.76471,8904494397.058823,243
2021-08-14 15:30:08.000,13024107.0,141.0,93698.61151079136,164011.5477031802,43935225209.855125,64501237709.30232,18825771167.67442,283
2021-08-14 15:30:23.000,13024108.0,21.0,0.0,237026.6976744186,44935560847.790695,72056108588.23529,9602521294.117647,43
2021-08-14 15:30:27.000,13024109.0,94.0,293.17894736842106,190664.62962962964,48300003981.111115,60402471760.0,14984454240.0,189
2021-08-14 15:30:41.000,13024110.0,179.0,0.0,152282.27855153204,47419848497.29805,67483092121.62162,20079332937.2973,359
2021-08-14 15:31:20.000,13024111.0,78.5,188755.23188405798,150648.50632911394,52113386650.55064,68041590222.22222,7790509154.074074,158
2021-08-14 15:31:39.000,13024112.0,34.5,0.0,166392.34285714285,44829228934.77143,52146369642.85714,22208998903.57143,70
2021-08-14 15:31:48.000,13024113.0,174.0,67833.921875,171454.888252149,45065893620.873924,63474840359.375,12497783553.125,349
2021-08-14 15:32:04.000,13024114.0,26.0,0.0,182740.56603773584,49784690387.33962,65598465071.42857,10172410428.571428,53
2021-08-14 15:32:07.000,13024115.0,8.5,0.0,113686.72222222222,44577692190.72222,,,18
2021-08-14 15:32:25.000,13024116.0,28.5,0.0,121976.86206896552,51733979429.82758,49215236000.0,49215236000.0,58
2021-08-14 15:32:26.000,13024117.0,161.0,70400.63243243244,170512.29721362228,44929440373.09907,44999358470.588234,37266379370.588234,323
2021-08-14 15:32:46.000,13024118.0,117.0,279.06976744186045,193581.41276595744,39473478765.66808,65756279128.20513,8811215078.205128,235
2021-08-14 15:32:53.000,13024119.0,29.5,0.0,129767.93333333333,43824121526.583336,57442386117.64706,7102261652.941176,60
2021-08-14 15:32:55.000,13024120.0,133.0,0.0,170056.1797752809,41130005745.49813,56159997034.48276,16916576386.206896,267
2021-08-14 15:33:07.000,13024121.0,152.0,270.6766917293233,168017.28196721312,48439502053.7082,74137498750.0,14678167453.125,305
2021-08-14 15:33:34.000,13024122.0,11.0,0.0,63796.82608695652,47794502527.695656,64222199400.0,6000000150.0,23
2021-08-14 15:33:36.000,13024123.0,31.0,0.0,134432.11111111112,48726311231.22222,66939251000.0,11289788636.363636,63
2021-08-14 15:33:43.000,13024124.0,170.5,0.0,156360.0701754386,45436550928.21345,70822767216.21622,25154392064.864864,342
2021-08-14 15:34:09.000,13024125.0,79.5,0.0,193452.7,43361016147.83125,63476630344.82758,10114319233.793104,160
2021-08-14 15:34:19.000,13024126.0,147.0,0.0,230453.8779661017,51672620733.32204,70387995615.38461,9297214692.307692,295
2021-08-14 15:34:59.000,13024127.0,92.0,0.0,288839.4864864865,67617320087.945946,62592458439.02439,5304258400.365853,185
2021-08-14 15:35:25.000,13024128.0,44.0,0.0,153055.2808988764,54860790845.213486,70802737577.77777,8992287360.0,89
2021-08-14 15:35:36.000,13024129.0,76.0,0.0,288717.81045751635,57615509495.55556,88457352214.28572,23163959769.04762,153
2021-08-14 15:35:47.000,13024130.0,48.5,0.0,139492.60204081633,48648843844.84694,74731734071.42857,14238835414.285715,98
2021-08-14 15:35:57.000,13024131.0,176.5,0.0,155163.5790960452,47817006996.06497,72847535796.875,16100107596.875,354
2021-08-14 15:36:23.000,13024132.0,47.5,0.0,176954.17708333334,47722767793.510414,63418860600.0,3527608580.4444447,96
2021-08-14 15:36:30.000,13024133.0,189.5,0.0,154618.8657894737,54543325252.39737,69200508035.08772,10034856571.754387,380
2021-08-14 15:37:03.000,13024134.0,110.5,0.0,168109.57657657657,53195239620.9054,,,222
2021-08-14 15:37:43.000,13024135.0,169.0,2535.1452991452993,124555.99705014749,53211401570.79056,80025122549.54955,6818725669.774775,339
2021-08-14 15:38:00.000,13024136.0,75.0,0.0,214579.15894039735,50220162213.278145,78082909262.71187,1458581559.322034,151
2021-08-14 15:38:08.000,13024137.0,52.5,239.05357142857142,188451.53773584907,47433189486.08491,51291829684.210526,32263121720.526318,106
2021-08-14 15:38:10.000,13024138.0,25.0,0.0,203181.58823529413,53470741166.21568,85423466666.66667,8481226133.333333,51
2021-08-14 15:38:18.000,13024139.0,136.5,24.476470588235294,202978.32846715327,46200416824.124084,73880335387.7551,14297860897.959183,274
2021-08-14 15:38:29.000,13024140.0,23.5,0.0,225431.89583333334,56126344050.104164,70710644500.0,12302430848.333334,48
2021-08-14 15:38:33.000,13024141.0,3.0,0.0,172055.0,52561387920.14286,,,7
2021-08-14 15:38:36.000,13024142.0,122.0,0.0,193524.4693877551,44244312915.0449,53895578200.0,39847794550.0,245
2021-08-14 15:38:41.000,13024143.0,69.5,0.0,215843.64285714287,49247084212.25,73274142289.47368,8222673471.052631,140
2021-08-14 15:38:52.000,13024144.0,139.0,0.0,185322.0788530466,53438783184.77778,,,279
2021-08-14 15:39:17.000,13024145.0,58.0,0.0,95874.58974358975,53642764097.26495,79814572230.76923,9362499866.666666,117
2021-08-14 15:39:24.000,13024146.0,163.0,0.0,209757.9877675841,49674294121.60857,69720794285.71428,17709749155.454544,327
2021-08-14 15:39:49.000,13024147.0,21.0,0.0,141804.55813953487,53291008148.88372,77698216538.46153,12736715332.307692,43
2021-08-14 15:39:51.000,13024148.0,49.5,0.0,273289.45,51540315502.04,69295227588.23529,17861051864.705883,100
2021-08-14 15:39:57.000,13024149.0,165.5,80895.33540372671,193159.2138554217,57076495646.18976,80755606071.42857,62458414821.42857,332
2021-08-14 15:40:59.000,13024150.0,130.0,0.0,147288.6436781609,47642164052.195404,70600140230.76923,9577096290.0,261
2021-08-14 15:41:04.000,13024151.0,13.0,0.0,161040.77777777778,58342849308.888885,59411949000.0,13307995492.0,27
2021-08-14 15:41:08.000,13024152.0,58.5,0.0,288954.57627118647,52059686227.92373,85522523075.0,11793690275.0,118
2021-08-14 15:41:26.000,13024153.0,142.0,0.0,187328.0350877193,47014683716.24561,77946779914.28572,15457850914.285715,285
2021-08-14 15:41:34.000,13024154.0,11.5,0.0,123618.04166666667,54480436546.375,85935015100.0,7409999780.0,24
2021-08-14 15:41:47.000,13024155.0,126.0,0.0,171382.79841897232,44534718702.81028,66071810800.0,18985053460.0,253
